Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
4040000,1.4256858,0.09302325581395349,231.46511627906978,0.07587807,0.09302325581395349
4050000,1.4256858,0.047619047619047616,239.21428571428572,0.08700131,0.047619047619047616
4060000,1.4256858,0.09302325581395349,230.32558139534885,0.07892652,0.09302325581395349
4070000,1.4256858,0.09302325581395349,235.95348837209303,0.08284894,0.09302325581395349
4080000,1.4256858,0.11363636363636363,225.3409090909091,0.08794307,0.11363636363636363
4090000,1.4256856,0.11363636363636363,224.95454545454547,0.085701175,0.11363636363636363
4100000,1.4256172,0.07142857142857142,238.92857142857142,0.07727704,0.07142857142857142
4110000,1.4252936,0.09302325581395349,231.37209302325581,0.09016057,0.09302325581395349
4120000,1.4252936,0.09302325581395349,228.93023255813952,0.0949104,0.09302325581395349
4130000,1.4252936,0.024390243902439025,244.3170731707317,0.08873162,0.024390243902439025
4140000,1.4252937,0.07142857142857142,233.6904761904762,0.08658723,0.07142857142857142
4150000,1.4252937,0.09090909090909091,231.47727272727272,0.093648605,0.09090909090909091
4160000,1.4252936,0.04878048780487805,239.3170731707317,0.07830316,0.04878048780487805
4170000,1.4252936,0.09090909090909091,229.5681818181818,0.0990104,0.09090909090909091
4180000,1.4252936,0.025,243.475,0.08347563,0.025
4190000,1.4252936,0.1111111111111111,225.86666666666667,0.09931276,0.1111111111111111
4200000,1.4252936,0.07142857142857142,234.71428571428572,0.092054434,0.07142857142857142
4210000,1.4252936,0.04878048780487805,240.6829268292683,0.08776452,0.04878048780487805
4220000,1.4252936,0.1111111111111111,224.93333333333334,0.101096384,0.1111111111111111
4230000,1.4252936,0.11363636363636363,225.25,0.089797564,0.11363636363636363
4240000,1.4252936,0.09302325581395349,229.51162790697674,0.08663077,0.09302325581395349
4250000,1.4252936,0.11363636363636363,229.29545454545453,0.09819178,0.11363636363636363
4260000,1.4252936,0.13333333333333333,221.0888888888889,0.09290891,0.13333333333333333
4270000,1.4252936,0.07142857142857142,233.07142857142858,0.093249545,0.07142857142857142
4280000,1.4252936,0.06976744186046512,234.67441860465115,0.087826826,0.06976744186046512
4290000,1.4252937,0.0,249.0,0.0799938,0.0
4300000,1.4252936,0.05,239.15,0.09261461,0.04878048780487805
4310000,1.425566,0.047619047619047616,238.88095238095238,0.08658347,0.047619047619047616
4320000,1.4257629,0.06976744186046512,233.6046511627907,0.10703646,0.06976744186046512
4330000,1.4257629,0.13636363636363635,222.36363636363637,0.1029094,0.13636363636363635
4340000,1.4257629,0.15217391304347827,216.80434782608697,0.091947265,0.15217391304347827
4350000,1.4257629,0.047619047619047616,238.92857142857142,0.099487565,0.047619047619047616
4360000,1.4257629,0.09090909090909091,229.61363636363637,0.10042424,0.09090909090909091
4370000,1.4257629,0.13636363636363635,221.8409090909091,0.09720982,0.13636363636363635
4380000,1.4257629,0.024390243902439025,243.9268292682927,0.09881869,0.024390243902439025
4390000,1.4257629,0.11363636363636363,225.70454545454547,0.094095685,0.11363636363636363
4400000,1.4257629,0.06976744186046512,232.7674418604651,0.08992222,0.06976744186046512
4410000,1.4257629,0.06976744186046512,234.0,0.0962222,0.06976744186046512
4420000,1.425763,0.09302325581395349,229.34883720930233,0.094835214,0.09302325581395349
4430000,1.4257629,0.11363636363636363,224.86363636363637,0.103350185,0.11363636363636363
4440000,1.4257629,0.11363636363636363,226.0681818181818,0.10153325,0.11363636363636363
4450000,1.425763,0.047619047619047616,239.4047619047619,0.09288216,0.047619047619047616
4460000,1.4257629,0.09302325581395349,228.06976744186048,0.1032062,0.09302325581395349
4470000,1.4257629,0.06976744186046512,235.11627906976744,0.10178849,0.06976744186046512
4480000,1.4257629,0.047619047619047616,238.26190476190476,0.09901424,0.047619047619047616
4490000,1.4257629,0.04878048780487805,238.82926829268294,0.0843893,0.024390243902439025
4500000,1.425763,0.11363636363636363,225.8181818181818,0.103352375,0.13636363636363635
4510000,1.4257715,0.09090909090909091,229.6590909090909,0.101556614,0.09090909090909091
4520000,1.4258353,0.13333333333333333,219.86666666666667,0.10624115,0.13333333333333333
4530000,1.4258354,0.13333333333333333,220.24444444444444,0.10563858,0.13333333333333333
4540000,1.4258353,0.1702127659574468,211.06382978723406,0.109253034,0.1702127659574468
4550000,1.4258353,0.13333333333333333,221.0,0.107601285,0.13333333333333333
4560000,1.4258353,0.047619047619047616,241.16666666666666,0.101905,0.047619047619047616
4570000,1.4258354,0.07142857142857142,233.35714285714286,0.10306014,0.07142857142857142
4580000,1.4258353,0.047619047619047616,238.6904761904762,0.10124092,0.047619047619047616
4590000,1.4258353,0.06976744186046512,234.2093023255814,0.10637086,0.06976744186046512
4600000,1.4258353,0.11363636363636363,224.9090909090909,0.10947823,0.11363636363636363
4610000,1.4258353,0.0,249.0,0.081825376,0.0
4620000,1.4258354,0.13333333333333333,221.75555555555556,0.10354555,0.13333333333333333
4630000,1.4258353,0.047619047619047616,238.66666666666666,0.09495739,0.047619047619047616
4640000,1.4258353,0.07142857142857142,233.47619047619048,0.09283605,0.07142857142857142
4650000,1.4258353,0.15217391304347827,218.1304347826087,0.107091084,0.15217391304347827
4660000,1.4258353,0.13333333333333333,220.84444444444443,0.112668246,0.13333333333333333
4670000,1.4258353,0.13333333333333333,220.82222222222222,0.10160057,0.13333333333333333
4680000,1.4258353,0.1702127659574468,211.72340425531914,0.12645738,0.1702127659574468
4690000,1.4258353,0.047619047619047616,238.3095238095238,0.09413551,0.047619047619047616
4700000,1.4258353,0.13333333333333333,220.93333333333334,0.10644905,0.13333333333333333
4710000,1.4258354,0.047619047619047616,238.3095238095238,0.10339922,0.047619047619047616
4720000,1.4258705,0.09302325581395349,228.90697674418604,0.09808386,0.09302325581395349
4730000,1.4258888,0.09090909090909091,228.6590909090909,0.10540395,0.09090909090909091
4740000,1.4258887,0.09302325581395349,228.02325581395348,0.093506046,0.09302325581395349
4750000,1.4258887,0.13333333333333333,221.2888888888889,0.12197063,0.13333333333333333
4760000,1.4258887,0.09090909090909091,229.4090909090909,0.10569005,0.09090909090909091
4770000,1.4258887,0.07142857142857142,234.21428571428572,0.10311107,0.07142857142857142
4780000,1.4258887,0.09090909090909091,229.25,0.10503065,0.09090909090909091
4790000,1.4258887,0.11363636363636363,224.75,0.113960624,0.11363636363636363
4800000,1.4258887,0.06976744186046512,233.58139534883722,0.10171409,0.06976744186046512
4810000,1.4258887,0.17391304347826086,212.02173913043478,0.11339045,0.17391304347826086
4820000,1.4258887,0.1111111111111111,225.51111111111112,0.10756728,0.1111111111111111
4830000,1.4258887,0.07142857142857142,233.97619047619048,0.093316995,0.07142857142857142
4840000,1.4258887,0.15217391304347827,216.7826086956522,0.10839128,0.15217391304347827
4850000,1.4258888,0.09302325581395349,229.48837209302326,0.10579924,0.09302325581395349
4860000,1.4258887,0.09090909090909091,229.22727272727272,0.105872385,0.09090909090909091
4870000,1.4258887,0.07142857142857142,233.66666666666666,0.09344795,0.07142857142857142
4880000,1.4258887,0.047619047619047616,238.21428571428572,0.102612235,0.047619047619047616
4890000,1.4258887,0.024390243902439025,243.4878048780488,0.08714124,0.024390243902439025
4900000,1.4258887,0.06976744186046512,234.30232558139534,0.102030866,0.06976744186046512
4910000,1.4258887,0.0,249.0,0.09520458,0.0
4920000,1.4258631,0.15555555555555556,216.86666666666667,0.10996917,0.15555555555555556
4930000,1.4256418,0.06976744186046512,234.6046511627907,0.10159942,0.06976744186046512
4940000,1.4256418,0.11363636363636363,223.86363636363637,0.11967113,0.11363636363636363
4950000,1.4256418,0.09090909090909091,229.52272727272728,0.09417414,0.09090909090909091
4960000,1.4256418,0.07142857142857142,233.1904761904762,0.10793368,0.07142857142857142
4970000,1.4256418,0.1875,207.85416666666666,0.117797084,0.1875
4980000,1.4256418,0.1111111111111111,224.86666666666667,0.106277145,0.1111111111111111
4990000,1.4256418,0.09302325581395349,228.74418604651163,0.09956455,0.09302325581395349
5000000,1.4256418,0.1111111111111111,224.95555555555555,0.106630735,0.1111111111111111
5010000,1.4256418,0.11363636363636363,224.77272727272728,0.09685716,0.11363636363636363
5020000,1.4256418,0.09302325581395349,229.02325581395348,0.11068648,0.09302325581395349
5030000,1.4256418,0.13333333333333333,221.13333333333333,0.099396,0.13333333333333333
5040000,1.4256418,0.20408163265306123,206.3877551020408,0.1259191,0.20408163265306123
5050000,1.4256418,0.1702127659574468,211.25531914893617,0.115993805,0.1702127659574468
5060000,1.4256418,0.13333333333333333,219.2888888888889,0.11062431,0.13333333333333333
5070000,1.4256418,0.024390243902439025,244.1219512195122,0.09459465,0.024390243902439025
5080000,1.4256418,0.09302325581395349,228.86046511627907,0.10818433,0.09302325581395349
5090000,1.4256418,0.13333333333333333,220.75555555555556,0.10676603,0.13333333333333333
5100000,1.4256418,0.13043478260869565,221.04347826086956,0.120116174,0.13043478260869565
5110000,1.4256418,0.11363636363636363,223.6590909090909,0.10499141,0.11363636363636363
5120000,1.4256418,0.13333333333333333,220.57777777777778,0.11642369,0.13333333333333333
5130000,1.4255637,0.13333333333333333,221.3111111111111,0.108581595,0.13333333333333333
5140000,1.4255239,0.1702127659574468,214.3404255319149,0.11318255,0.1702127659574468
5150000,1.4255239,0.04878048780487805,238.3170731707317,0.09887094,0.04878048780487805
5160000,1.4255239,0.1702127659574468,212.59574468085106,0.12318049,0.1702127659574468
5170000,1.4255239,0.13333333333333333,220.22222222222223,0.115069255,0.13333333333333333
5180000,1.4255239,0.22,202.28,0.13586432,0.22
5190000,1.4255239,0.04878048780487805,238.34146341463415,0.09745684,0.04878048780487805
5200000,1.4255239,0.1111111111111111,224.22222222222223,0.11260518,0.1111111111111111
5210000,1.425524,0.11363636363636363,225.27272727272728,0.10781686,0.11363636363636363
5220000,1.4255239,0.09302325581395349,229.65116279069767,0.110911325,0.09302325581395349
5230000,1.4255239,0.09090909090909091,229.0681818181818,0.10377243,0.09090909090909091
5240000,1.4255239,0.07142857142857142,234.16666666666666,0.110822216,0.07142857142857142
5250000,1.425524,0.15217391304347827,216.2391304347826,0.12284814,0.15217391304347827
5260000,1.4255239,0.09090909090909091,230.04545454545453,0.11879873,0.09090909090909091
5270000,1.4255239,0.09302325581395349,228.62790697674419,0.10484707,0.09302325581395349
5280000,1.4255239,0.13043478260869565,220.2608695652174,0.124945186,0.13043478260869565
5290000,1.4255239,0.07142857142857142,233.42857142857142,0.106989756,0.07142857142857142
5300000,1.425524,0.047619047619047616,239.4047619047619,0.10290272,0.047619047619047616
5310000,1.4255239,0.13333333333333333,219.42222222222222,0.11202469,0.13333333333333333
5320000,1.4255239,0.09090909090909091,228.75,0.104665875,0.09090909090909091
5330000,1.4255689,0.15217391304347827,214.95652173913044,0.119479954,0.15217391304347827
5340000,1.425854,0.06976744186046512,234.02325581395348,0.10835232,0.06976744186046512
5350000,1.425854,0.09302325581395349,229.2325581395349,0.11054286,0.09302325581395349
5360000,1.425854,0.15217391304347827,215.34782608695653,0.1226599,0.15217391304347827
5370000,1.425854,0.09090909090909091,229.47727272727272,0.1052475,0.09090909090909091
5380000,1.425854,0.15217391304347827,215.80434782608697,0.121602215,0.15217391304347827
5390000,1.4258541,0.09302325581395349,229.58139534883722,0.10858118,0.09302325581395349
5400000,1.425854,0.09302325581395349,228.8372093023256,0.10558839,0.09302325581395349
5410000,1.425854,0.14893617021276595,216.72340425531914,0.12059435,0.14893617021276595
5420000,1.4258541,0.15217391304347827,215.41304347826087,0.121727675,0.15217391304347827
5430000,1.425854,0.20833333333333334,203.77083333333334,0.12847908,0.20833333333333334
5440000,1.425854,0.1875,208.95833333333334,0.11808425,0.1875
5450000,1.425854,0.13333333333333333,219.7111111111111,0.114777245,0.13333333333333333
5460000,1.4258541,0.13333333333333333,220.9777777777778,0.111403264,0.13333333333333333
5470000,1.425854,0.047619047619047616,239.1904761904762,0.10840619,0.047619047619047616
5480000,1.425854,0.15217391304347827,215.56521739130434,0.11603615,0.15217391304347827
5490000,1.425854,0.15217391304347827,216.2391304347826,0.10838331,0.15217391304347827
5500000,1.425854,0.13333333333333333,220.77777777777777,0.11671122,0.13333333333333333
5510000,1.425854,0.1111111111111111,225.77777777777777,0.11561667,0.1111111111111111
5520000,1.425854,0.09302325581395349,230.2325581395349,0.1129967,0.09302325581395349
5530000,1.4258541,0.13333333333333333,221.26666666666668,0.11185658,0.13333333333333333
5540000,1.4259918,0.11363636363636363,223.20454545454547,0.11035264,0.11363636363636363
5550000,1.4260616,0.2692307692307692,190.90384615384616,0.13530019,0.2692307692307692
5560000,1.4260616,0.09090909090909091,229.5681818181818,0.11157093,0.09090909090909091
5570000,1.4260616,0.19148936170212766,208.06382978723406,0.11449508,0.1702127659574468
5580000,1.4260616,0.13043478260869565,221.06521739130434,0.114221066,0.15217391304347827
5590000,1.4260616,0.04878048780487805,238.1219512195122,0.098530255,0.04878048780487805
5600000,1.4260616,0.09090909090909091,228.8181818181818,0.11088913,0.09090909090909091
5610000,1.4260616,0.09302325581395349,228.7674418604651,0.106846355,0.09302325581395349
5620000,1.4260616,0.14893617021276595,215.74468085106383,0.113669306,0.14893617021276595
5630000,1.4260616,0.07142857142857142,233.47619047619048,0.099359766,0.07142857142857142
5640000,1.4260616,0.15217391304347827,216.1304347826087,0.11884395,0.13043478260869565
5650000,1.4260616,0.1875,207.58333333333334,0.12799047,0.20833333333333334
5660000,1.4260616,0.047619047619047616,238.8095238095238,0.09978674,0.047619047619047616
5670000,1.4260616,0.24,197.02,0.14039113,0.24
5680000,1.4260616,0.024390243902439025,244.21951219512195,0.08275621,0.024390243902439025
5690000,1.4260616,0.09090909090909091,229.77272727272728,0.1071289,0.09090909090909091
5700000,1.4260616,0.15555555555555556,216.0888888888889,0.113813706,0.15555555555555556
5710000,1.4260616,0.047619047619047616,237.8095238095238,0.102856025,0.047619047619047616
5720000,1.4260616,0.047619047619047616,238.5952380952381,0.09649049,0.047619047619047616
5730000,1.4260615,0.06976744186046512,233.7906976744186,0.10557765,0.06976744186046512
5740000,1.426078,0.09302325581395349,228.27906976744185,0.11051996,0.09302325581395349
5750000,1.4261277,0.1111111111111111,225.11111111111111,0.11026792,0.1111111111111111
5760000,1.4261277,0.11363636363636363,224.9318181818182,0.10792479,0.11363636363636363
5770000,1.4261277,0.1875,208.22916666666666,0.13329013,0.1875
5780000,1.4261276,0.09302325581395349,228.25581395348837,0.099937096,0.09302325581395349
5790000,1.4261276,0.2549019607843137,194.68627450980392,0.14426222,0.2549019607843137
5800000,1.4261277,0.13043478260869565,220.43478260869566,0.10358118,0.13043478260869565
5810000,1.4261277,0.07142857142857142,233.16666666666666,0.10759596,0.07142857142857142
5820000,1.4261277,0.06976744186046512,234.32558139534885,0.10139003,0.06976744186046512
5830000,1.4261277,0.09302325581395349,229.48837209302326,0.10341252,0.09302325581395349
5840000,1.4261277,0.1111111111111111,223.84444444444443,0.10775046,0.1111111111111111
5850000,1.4261277,0.07142857142857142,233.92857142857142,0.106136836,0.07142857142857142
5860000,1.4261276,0.1702127659574468,211.27659574468086,0.11511913,0.1702127659574468
5870000,1.4261276,0.11363636363636363,225.70454545454547,0.10890258,0.11363636363636363
5880000,1.4261277,0.13333333333333333,221.0222222222222,0.11347028,0.13333333333333333
5890000,1.4261277,0.15217391304347827,216.84782608695653,0.120703295,0.15217391304347827
5900000,1.4261277,0.047619047619047616,238.73809523809524,0.09896551,0.047619047619047616
5910000,1.4261276,0.09090909090909091,228.63636363636363,0.10716618,0.09090909090909091
5920000,1.4261277,0.15217391304347827,216.1086956521739,0.12015962,0.15217391304347827
5930000,1.4261277,0.13333333333333333,219.46666666666667,0.10930851,0.13333333333333333
5940000,1.4261277,0.047619047619047616,239.21428571428572,0.10148827,0.047619047619047616
5950000,1.4261254,0.20833333333333334,203.0,0.13017115,0.20833333333333334
5960000,1.4261247,0.14893617021276595,215.91489361702128,0.1151152,0.14893617021276595
5970000,1.4261247,0.15217391304347827,216.58695652173913,0.110728025,0.15217391304347827
5980000,1.4261247,0.04878048780487805,238.34146341463415,0.098663084,0.04878048780487805
5990000,1.4261247,0.13043478260869565,220.47826086956522,0.11649332,0.13043478260869565
6000000,1.4261247,0.13333333333333333,220.53333333333333,0.11641052,0.13333333333333333
6010000,1.4261247,0.1875,208.02083333333334,0.1278794,0.1875
6020000,1.4261248,0.1702127659574468,211.7659574468085,0.12554497,0.1702127659574468
6030000,1.4261247,0.07142857142857142,233.42857142857142,0.09832617,0.07142857142857142
6040000,1.4261247,0.15217391304347827,216.3913043478261,0.11882754,0.15217391304347827
6050000,1.4261247,0.1702127659574468,212.74468085106383,0.13157086,0.1702127659574468
6060000,1.4261247,0.11363636363636363,225.36363636363637,0.11556787,0.11363636363636363
6070000,1.4261247,0.1875,210.35416666666666,0.1354689,0.1875
6080000,1.4261247,0.13333333333333333,220.82222222222222,0.11485617,0.13333333333333333
6090000,1.4261247,0.13333333333333333,220.11111111111111,0.10764044,0.13333333333333333
6100000,1.4261247,0.1702127659574468,212.87234042553192,0.11866763,0.1702127659574468
6110000,1.4261247,0.09302325581395349,229.48837209302326,0.11187601,0.09302325581395349
6120000,1.4261246,0.11363636363636363,224.5,0.1088546,0.11363636363636363
6130000,1.4261247,0.1702127659574468,211.25531914893617,0.12544335,0.1702127659574468
6140000,1.4261247,0.2692307692307692,191.40384615384616,0.13936518,0.2692307692307692
6150000,1.4261193,0.13333333333333333,221.17777777777778,0.11438565,0.1111111111111111
6160000,1.4260948,0.09090909090909091,229.63636363636363,0.112815,0.11363636363636363
6170000,1.4260948,0.024390243902439025,243.65853658536585,0.10378721,0.024390243902439025
6180000,1.4260949,0.15217391304347827,215.69565217391303,0.12423072,0.15217391304347827
6190000,1.4260948,0.22448979591836735,201.46938775510205,0.13640429,0.22448979591836735
6200000,1.4260948,0.1702127659574468,212.5531914893617,0.12793957,0.1702127659574468
6210000,1.4260948,0.1702127659574468,212.04255319148936,0.13028623,0.1702127659574468
6220000,1.4260948,0.13333333333333333,220.48888888888888,0.11918692,0.13333333333333333
6230000,1.4260948,0.1702127659574468,212.14893617021278,0.13130198,0.1702127659574468
6240000,1.4260948,0.1702127659574468,212.72340425531914,0.12534615,0.1702127659574468
6250000,1.4260949,0.09302325581395349,228.32558139534885,0.11545749,0.09302325581395349
6260000,1.4260948,0.15217391304347827,216.30434782608697,0.12270421,0.15217391304347827
6270000,1.4260948,0.13043478260869565,220.2826086956522,0.12286691,0.13043478260869565
6280000,1.4260948,0.09302325581395349,229.58139534883722,0.11095898,0.09302325581395349
6290000,1.4260948,0.1836734693877551,209.22448979591837,0.14071707,0.1875
6300000,1.4260948,0.11627906976744186,223.4418604651163,0.11599984,0.11363636363636363
6310000,1.4260948,0.1875,208.39583333333334,0.1306559,0.1875
6320000,1.4260948,0.1111111111111111,224.04444444444445,0.11909751,0.1111111111111111
6330000,1.4260948,0.1875,206.97916666666666,0.1298223,0.1875
6340000,1.4260948,0.15217391304347827,216.5,0.1233237,0.15217391304347827
6350000,1.4260948,0.09302325581395349,228.86046511627907,0.11512992,0.09302325581395349
6360000,1.4264083,0.09090909090909091,228.6818181818182,0.115786195,0.09090909090909091
6370000,1.4265153,0.15217391304347827,216.7173913043478,0.12804937,0.15217391304347827
6380000,1.4265152,0.17391304347826086,211.69565217391303,0.13010445,0.17391304347826086
6390000,1.4265153,0.13043478260869565,220.80434782608697,0.12018773,0.13043478260869565
6400000,1.4265153,0.1702127659574468,212.10638297872342,0.13008657,0.1702127659574468
6410000,1.4265153,0.17391304347826086,211.84782608695653,0.135795,0.17391304347826086
6420000,1.4265153,0.06976744186046512,233.72093023255815,0.10450551,0.06976744186046512
6430000,1.4265153,0.24,197.14,0.14768845,0.24
6440000,1.4265153,0.13043478260869565,221.02173913043478,0.1232235,0.13043478260869565
6450000,1.4265153,0.13333333333333333,220.4,0.11973133,0.13333333333333333
6460000,1.4265153,0.1875,207.89583333333334,0.12446011,0.1875
6470000,1.4265153,0.24,196.44,0.14657496,0.24
6480000,1.4265153,0.1702127659574468,211.70212765957447,0.12153591,0.1702127659574468
6490000,1.4265153,0.1111111111111111,224.0888888888889,0.11454229,0.1111111111111111
6500000,1.4265153,0.24,197.5,0.14727312,0.24
6510000,1.4265153,0.1702127659574468,212.4255319148936,0.13132033,0.1702127659574468
6520000,1.4265153,0.1702127659574468,212.27659574468086,0.13271661,0.1702127659574468
6530000,1.4265153,0.11363636363636363,224.79545454545453,0.11989551,0.11363636363636363
6540000,1.4265153,0.15217391304347827,217.91304347826087,0.119827166,0.15217391304347827
6550000,1.4265153,0.13333333333333333,220.04444444444445,0.11713809,0.13333333333333333
6560000,1.4265041,0.07142857142857142,233.88095238095238,0.1130456,0.07142857142857142
6570000,1.4264681,0.23529411764705882,198.7843137254902,0.14230792,0.23529411764705882
6580000,1.4264681,0.15217391304347827,216.91304347826087,0.12639813,0.15217391304347827
6590000,1.4264681,0.07142857142857142,233.38095238095238,0.10191599,0.07142857142857142
6600000,1.4264681,0.1111111111111111,224.55555555555554,0.11829143,0.1111111111111111
6610000,1.4264681,0.11363636363636363,224.29545454545453,0.11912758,0.11363636363636363
6620000,1.4264681,0.13333333333333333,220.6,0.11341482,0.13333333333333333
6630000,1.4264681,0.1702127659574468,213.40425531914894,0.13356714,0.1702127659574468
6640000,1.4264681,0.13333333333333333,219.7111111111111,0.12266601,0.13333333333333333
6650000,1.4264681,0.11363636363636363,225.4318181818182,0.11283135,0.11363636363636363
6660000,1.4264681,0.15217391304347827,216.2826086956522,0.1273774,0.15217391304347827
6670000,1.4264681,0.047619047619047616,239.04761904761904,0.097206175,0.047619047619047616
6680000,1.4264681,0.13333333333333333,219.8,0.118932895,0.13333333333333333
6690000,1.4264681,0.06976744186046512,233.48837209302326,0.10039768,0.06976744186046512
6700000,1.4264681,0.13333333333333333,219.06666666666666,0.12399729,0.13333333333333333
6710000,1.4264681,0.22,200.86,0.14407463,0.22
6720000,1.4264681,0.19148936170212766,208.12765957446808,0.13932595,0.19148936170212766
6730000,1.4264683,0.06976744186046512,234.69767441860466,0.10821034,0.06976744186046512
6740000,1.4264681,0.1875,209.66666666666666,0.13429901,0.19148936170212766
6750000,1.4264681,0.24,197.28,0.14918718,0.23529411764705882
6760000,1.4264681,0.07142857142857142,233.57142857142858,0.10320624,0.07142857142857142
6770000,1.4263859,0.13333333333333333,221.8,0.12451233,0.13333333333333333
6780000,1.4263546,0.13333333333333333,220.13333333333333,0.114253916,0.13333333333333333
6790000,1.4263548,0.09090909090909091,228.8181818181818,0.11047849,0.09090909090909091
6800000,1.4263548,0.16666666666666666,212.8125,0.1289357,0.1702127659574468
6810000,1.4263548,0.20833333333333334,204.33333333333334,0.1376341,0.20408163265306123
6820000,1.4263546,0.1702127659574468,212.06382978723406,0.12239519,0.1702127659574468
6830000,1.4263548,0.19148936170212766,208.27659574468086,0.129655,0.19148936170212766
6840000,1.4263546,0.23529411764705882,197.76470588235293,0.14914812,0.23529411764705882
6850000,1.4263548,0.11363636363636363,224.77272727272728,0.11535933,0.11363636363636363
6860000,1.4263548,0.20408163265306123,204.53061224489795,0.12767126,0.20408163265306123
6870000,1.4263548,0.09302325581395349,228.11627906976744,0.10924569,0.09302325581395349
6880000,1.4263548,0.3090909090909091,182.94545454545454,0.15474784,0.3090909090909091
6890000,1.4263548,0.15217391304347827,217.1086956521739,0.11446288,0.15217391304347827
6900000,1.4263546,0.15217391304347827,216.08695652173913,0.12890288,0.15217391304347827
6910000,1.4263548,0.19148936170212766,207.48936170212767,0.124863334,0.19148936170212766
6920000,1.4263548,0.1111111111111111,226.0,0.11306331,0.1111111111111111
6930000,1.4263546,0.2549019607843137,193.64705882352942,0.1460532,0.2549019607843137
6940000,1.4263548,0.19148936170212766,209.6595744680851,0.13206361,0.19148936170212766
6950000,1.4263548,0.06976744186046512,234.41860465116278,0.09937286,0.06976744186046512
6960000,1.4263548,0.09302325581395349,228.5581395348837,0.10694522,0.09302325581395349
6970000,1.4263997,0.1875,207.77083333333334,0.12892185,0.1875
6980000,1.4265176,0.1875,208.04166666666666,0.1312432,0.1875
6990000,1.4265176,0.1702127659574468,211.91489361702128,0.12451888,0.1702127659574468
7000000,1.4265176,0.13333333333333333,220.0222222222222,0.12328771,0.13333333333333333
7010000,1.4265176,0.1111111111111111,225.22222222222223,0.11603285,0.1111111111111111
7020000,1.4265176,0.19148936170212766,208.27659574468086,0.12783708,0.19148936170212766
7030000,1.4265176,0.15217391304347827,215.69565217391303,0.1182025,0.15217391304347827
7040000,1.4265176,0.06976744186046512,233.8372093023256,0.101348855,0.06976744186046512
7050000,1.4265176,0.11363636363636363,224.61363636363637,0.113726065,0.11363636363636363
7060000,1.4265176,0.11363636363636363,224.88636363636363,0.10720393,0.09090909090909091
7070000,1.4265176,0.1702127659574468,212.04255319148936,0.12582466,0.1702127659574468
7080000,1.4265176,0.25,195.40384615384616,0.15123901,0.2692307692307692
7090000,1.4265176,0.19148936170212766,207.9787234042553,0.13824378,0.19148936170212766
7100000,1.4265176,0.22,201.66,0.13925505,0.22
7110000,1.4265176,0.15217391304347827,216.19565217391303,0.123728655,0.15217391304347827
7120000,1.4265176,0.2692307692307692,190.40384615384616,0.14457665,0.2692307692307692
7130000,1.4265176,0.2549019607843137,195.2941176470588,0.1517589,0.2549019607843137
7140000,1.4265176,0.11363636363636363,223.47727272727272,0.10855407,0.11363636363636363
7150000,1.4265176,0.20408163265306123,204.9387755102041,0.14733408,0.20408163265306123
7160000,1.4265176,0.1111111111111111,224.0,0.11289351,0.1111111111111111
7170000,1.4265176,0.24,196.08,0.14974497,0.24
7180000,1.4267088,0.09302325581395349,229.7906976744186,0.11063814,0.09302325581395349
7190000,1.4267523,0.20408163265306123,204.59183673469389,0.13171943,0.20408163265306123
7200000,1.4267523,0.3090909090909091,183.14545454545456,0.17063048,0.3090909090909091
7210000,1.4267524,0.22448979591836735,202.10204081632654,0.1517758,0.22448979591836735
7220000,1.4267523,0.22448979591836735,200.12244897959184,0.14635706,0.20408163265306123
7230000,1.4267523,0.13043478260869565,220.2391304347826,0.123514526,0.15217391304347827
7240000,1.4267524,0.2692307692307692,189.84615384615384,0.15415415,0.2692307692307692
7250000,1.4267524,0.13333333333333333,220.2,0.12331617,0.13333333333333333
7260000,1.4267523,0.1111111111111111,224.55555555555554,0.11737058,0.1111111111111111
7270000,1.4267523,0.07142857142857142,234.1904761904762,0.10840215,0.07142857142857142
7280000,1.4267523,0.1875,209.08333333333334,0.13098325,0.1875
7290000,1.4267524,0.24,196.5,0.1466022,0.24
7300000,1.4267523,0.15217391304347827,216.5,0.1223384,0.15217391304347827
7310000,1.4267523,0.1702127659574468,213.0,0.13236746,0.1702127659574468
7320000,1.4267523,0.09090909090909091,228.70454545454547,0.1152133,0.09090909090909091
7330000,1.4267523,0.11363636363636363,224.3409090909091,0.10666687,0.11363636363636363
7340000,1.4267523,0.13333333333333333,220.0888888888889,0.12436675,0.13333333333333333
7350000,1.4267524,0.1702127659574468,212.6595744680851,0.123417206,0.1702127659574468
7360000,1.4267523,0.15217391304347827,215.3695652173913,0.120397255,0.15217391304347827
7370000,1.4267523,0.1702127659574468,212.61702127659575,0.13969637,0.1702127659574468
7380000,1.4267989,0.1875,208.91666666666666,0.1352833,0.1875
7390000,1.4269353,0.1875,208.0625,0.14101,0.1875
7400000,1.4269353,0.15217391304347827,216.32608695652175,0.122235164,0.15217391304347827
7410000,1.4269353,0.28846153846153844,187.26923076923077,0.16485892,0.28846153846153844
7420000,1.4269353,0.25,194.42307692307693,0.14673604,0.25
7430000,1.4269353,0.1702127659574468,211.36170212765958,0.13344897,0.1702127659574468
7440000,1.4269353,0.22448979591836735,200.79591836734693,0.14847942,0.22448979591836735
7450000,1.4269353,0.15217391304347827,216.2173913043478,0.11772416,0.15217391304347827
