Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate
50010000,0.9898038,0.4411764705882353,144.4264705882353,0.5908438,0.43283582089552236,0.0037105787,0.07518138,9.999999e-06
50020000,0.9898233,0.4810126582278481,126.69620253164557,0.60609853,0.4936708860759494,0.0032914088,0.079121485,1.0000001e-05
50030000,0.98953635,0.4520547945205479,136.84931506849315,0.6040518,0.4520547945205479,0.0042832666,0.08287053,1e-05
50040000,0.98925066,0.43661971830985913,138.26760563380282,0.6542732,0.43661971830985913,0.0019456106,0.06999272,9.999999e-06
50050000,0.9895315,0.5,128.10256410256412,0.6375772,0.5,0.0022932552,0.07797058,9.999999e-06
50060000,0.9898072,0.5068493150684932,134.8082191780822,0.6085761,0.4931506849315068,0.0014001769,0.07535712,9.999998e-06
50070000,0.9896216,0.4533333333333333,133.54666666666665,0.577742,0.4666666666666667,0.0021547293,0.080016166,9.999998e-06
50080000,0.98959523,0.4305555555555556,137.29166666666666,0.56223994,0.4305555555555556,0.0024594662,0.08217236,9.999999e-06
50090000,0.9894454,0.4805194805194805,128.3116883116883,0.5778612,0.4675324675324675,0.0027470645,0.07553199,9.999998e-06
50100000,0.9895177,0.5131578947368421,131.82894736842104,0.5738079,0.5263157894736842,0.0010186672,0.07248759,9.999999e-06
50110000,0.9893442,0.4520547945205479,134.65753424657535,0.52616996,0.4383561643835616,0.002912586,0.07863564,9.999999e-06
50120000,0.9890283,0.4583333333333333,138.25,0.5638816,0.4722222222222222,0.001538118,0.075607985,1e-05
50130000,0.98895705,0.4166666666666667,137.59722222222223,0.543689,0.4027777777777778,0.0030569516,0.079753175,1e-05
50140000,0.98885137,0.45588235294117646,146.5,0.62211007,0.47058823529411764,0.0016268614,0.08194366,9.999999e-06
50150000,0.98860973,0.4666666666666667,132.78666666666666,0.6447049,0.4666666666666667,0.003398593,0.07994263,1e-05
50160000,0.9884953,0.527027027027027,133.44594594594594,0.65608466,0.527027027027027,0.0018753622,0.07444545,9.999998e-06
50170000,0.9884213,0.48,133.53333333333333,0.6321499,0.48,0.0022334917,0.072076,9.999998e-06
50180000,0.9882415,0.4861111111111111,135.90277777777777,0.64579815,0.4722222222222222,0.0025277361,0.07864021,9.999999e-06
50190000,0.98808974,0.3918918918918919,134.90540540540542,0.6095396,0.40540540540540543,0.0039670407,0.08043937,9.999998e-06
50200000,0.98812366,0.4722222222222222,137.19444444444446,0.62131,0.4722222222222222,0.00397358,0.07397516,9.999999e-06
50210000,0.987926,0.527027027027027,135.95945945945945,0.63858235,0.527027027027027,0.0021841386,0.07406104,9.999999e-06
50220000,0.9878543,0.5068493150684932,134.43835616438355,0.61416245,0.4931506849315068,0.002078736,0.07788294,1e-05
50230000,0.98765844,0.5,130.94736842105263,0.62766856,0.5,0.001829823,0.07753936,9.999999e-06
50240000,0.98755646,0.42857142857142855,142.1,0.61976266,0.44285714285714284,0.0032447814,0.08312703,9.999999e-06
50250000,0.98722696,0.4383561643835616,136.73972602739727,0.62749535,0.4383561643835616,0.005364246,0.07039997,9.999998e-06
50260000,0.98725057,0.5066666666666667,132.61333333333334,0.68018466,0.5066666666666667,0.002729665,0.07517249,1e-05
50270000,0.98718023,0.5131578947368421,129.44736842105263,0.6761359,0.5131578947368421,0.0030819853,0.072407514,9.999998e-06
50280000,0.987023,0.5,130.23684210526315,0.6092831,0.5,0.0027639458,0.07400611,9.999998e-06
50290000,0.9866466,0.42028985507246375,145.63768115942028,0.6263928,0.42028985507246375,0.0018140168,0.074888945,9.999999e-06
50300000,0.98618686,0.4861111111111111,135.72222222222223,0.65048546,0.4722222222222222,0.002038978,0.0757505,9.999999e-06
50310000,0.98608273,0.43661971830985913,141.71830985915494,0.65637374,0.4507042253521127,0.0012477417,0.0735791,9.999999e-06
50320000,0.9856179,0.5068493150684932,134.2054794520548,0.6724788,0.5068493150684932,0.0026103044,0.07649678,9.999998e-06
50330000,0.985616,0.48,132.57333333333332,0.70019805,0.4666666666666667,0.0030940445,0.073519915,1e-05
50340000,0.98562527,0.4444444444444444,138.01388888888889,0.68777263,0.4583333333333333,0.0043097367,0.07447354,9.999999e-06
50350000,0.98577607,0.5066666666666667,132.14666666666668,0.68421096,0.49333333333333335,0.0015060892,0.073447056,9.999998e-06
50360000,0.9858735,0.39473684210526316,131.14473684210526,0.6403617,0.39473684210526316,0.006847127,0.076548055,9.999998e-06
50370000,0.9856271,0.4861111111111111,137.375,0.66184163,0.4861111111111111,0.002096206,0.07733345,9.999999e-06
50380000,0.98540604,0.5066666666666667,132.34666666666666,0.65531796,0.52,0.002300952,0.07505063,9.999999e-06
50390000,0.985296,0.5135135135135135,134.1891891891892,0.6321878,0.5,0.0019099294,0.07395024,9.999998e-06
50400000,0.985301,0.5263157894736842,131.18421052631578,0.6409593,0.5394736842105263,0.0035687685,0.07850482,9.999999e-06
50410000,0.9853441,0.42857142857142855,142.5142857142857,0.5922977,0.42857142857142855,0.003084461,0.07009145,1e-05
50420000,0.9852647,0.4647887323943662,138.7887323943662,0.64251596,0.4647887323943662,0.0021528665,0.08295841,9.999999e-06
50430000,0.9852729,0.4594594594594595,135.5810810810811,0.6531613,0.4594594594594595,0.003428445,0.07207053,9.999998e-06
50440000,0.9850717,0.47297297297297297,134.33783783783784,0.6632313,0.47297297297297297,0.003884385,0.07223892,1e-05
50450000,0.98498124,0.5138888888888888,135.80555555555554,0.6752514,0.5138888888888888,0.0019843169,0.07452557,9.999999e-06
50460000,0.9849735,0.4805194805194805,131.16883116883116,0.6777597,0.4805194805194805,0.0032701797,0.07669238,9.999999e-06
50470000,0.98476905,0.5138888888888888,136.41666666666666,0.72086126,0.5,0.0020213716,0.070483364,9.999999e-06
50480000,0.9846229,0.5,140.71428571428572,0.70896626,0.5,0.0021197826,0.07005637,1e-05
50490000,0.9844244,0.4507042253521127,140.30985915492957,0.714939,0.4647887323943662,0.0022150935,0.08081991,1e-05
50500000,0.9842743,0.48,132.21333333333334,0.6994876,0.4666666666666667,0.0035123932,0.075234145,9.999998e-06
50510000,0.9843098,0.4864864864864865,133.86486486486487,0.6599493,0.4864864864864865,0.0013950154,0.08190065,9.999998e-06
50520000,0.9840426,0.49333333333333335,134.62666666666667,0.678574,0.5066666666666667,0.0027236324,0.07863296,1e-05
50530000,0.98369515,0.4444444444444444,135.875,0.6657893,0.4444444444444444,0.0022837378,0.06968337,1e-05
50540000,0.983818,0.5,142.64285714285714,0.6638977,0.5,0.0011487848,0.07373352,9.999998e-06
50550000,0.9835814,0.4861111111111111,138.11111111111111,0.68808997,0.4861111111111111,0.0016316178,0.075407,9.999998e-06
50560000,0.98358744,0.5068493150684932,135.32876712328766,0.69719493,0.5068493150684932,0.0019206333,0.07612095,9.999999e-06
50570000,0.98313594,0.4594594594594595,135.63513513513513,0.72251976,0.4594594594594595,0.0026940417,0.081118636,9.999998e-06
50580000,0.9832069,0.48,130.98666666666668,0.72680205,0.4666666666666667,0.0029038542,0.07620802,9.999998e-06
50590000,0.9832076,0.4722222222222222,138.30555555555554,0.7294249,0.4861111111111111,0.0027976108,0.07241805,9.999998e-06
50600000,0.9830061,0.5384615384615384,128.0897435897436,0.723589,0.5384615384615384,0.001346149,0.07510599,9.999998e-06
50610000,0.98297906,0.47297297297297297,132.86486486486487,0.7105642,0.47297297297297297,0.0025102485,0.07645576,1e-05
50620000,0.98247004,0.5135135135135135,133.98648648648648,0.7480408,0.5135135135135135,0.0020940797,0.070919186,9.999999e-06
50630000,0.98223966,0.52,132.32,0.7689703,0.52,0.0013351047,0.079742365,9.999998e-06
50640000,0.982065,0.4520547945205479,135.31506849315068,0.72202885,0.4383561643835616,0.0019587076,0.07506608,9.999998e-06
50650000,0.98194015,0.4722222222222222,140.06944444444446,0.71297807,0.4861111111111111,0.0034383032,0.074322715,9.999998e-06
50660000,0.9816661,0.4444444444444444,137.93055555555554,0.67923343,0.4444444444444444,0.003825308,0.07735313,9.999999e-06
50670000,0.98149353,0.4857142857142857,140.25714285714287,0.6915951,0.4857142857142857,0.0014326256,0.07435393,1e-05
50680000,0.9814275,0.4533333333333333,132.37333333333333,0.65382254,0.4533333333333333,0.0026252917,0.0752683,9.999999e-06
50690000,0.9814994,0.4931506849315068,137.45205479452054,0.6822998,0.4931506849315068,0.001327748,0.07663916,1e-05
50700000,0.9813067,0.5,128.47368421052633,0.6999867,0.5,0.0013072921,0.07312044,9.999999e-06
50710000,0.98140687,0.47297297297297297,134.94594594594594,0.6757479,0.47297297297297297,0.0022928258,0.078173555,9.999999e-06
50720000,0.9814901,0.5,131.77631578947367,0.6669023,0.5,0.0016356002,0.07890033,9.999998e-06
50730000,0.9815467,0.44285714285714284,139.52857142857144,0.6482523,0.44285714285714284,0.0035220745,0.076852284,9.999999e-06
50740000,0.9814679,0.4166666666666667,139.33333333333334,0.63350415,0.4166666666666667,0.004666874,0.078269795,9.999998e-06
50750000,0.98134714,0.5068493150684932,135.41095890410958,0.63537925,0.4931506849315068,0.0023336883,0.07560534,9.999999e-06
50760000,0.98094267,0.4861111111111111,138.59722222222223,0.6753857,0.5,0.0017965939,0.07666492,9.999998e-06
50770000,0.98087966,0.4444444444444444,136.55555555555554,0.64180326,0.4305555555555556,0.0032173758,0.08658389,1e-05
50780000,0.9812419,0.4931506849315068,136.1917808219178,0.7003911,0.5068493150684932,0.0012542458,0.079439856,9.999998e-06
50790000,0.9812612,0.4857142857142857,141.95714285714286,0.6877222,0.4857142857142857,0.0012783959,0.07817853,9.999999e-06
50800000,0.98115265,0.3582089552238806,148.1044776119403,0.6652557,0.3582089552238806,0.0025588358,0.07321857,9.999998e-06
50810000,0.98102546,0.5064935064935064,130.92207792207793,0.6926807,0.5064935064935064,0.0026509129,0.07558097,9.999999e-06
50820000,0.9809463,0.47297297297297297,132.5810810810811,0.6701064,0.4594594594594595,0.0025933017,0.075122304,9.999999e-06
50830000,0.9810899,0.42857142857142855,141.25714285714287,0.69218415,0.44285714285714284,0.0027500927,0.07064606,9.999998e-06
50840000,0.9810595,0.410958904109589,136.97260273972603,0.66766,0.410958904109589,0.0024336907,0.081163496,9.999998e-06
50850000,0.9807361,0.4411764705882353,145.08823529411765,0.67158824,0.4411764705882353,0.0027710793,0.07223509,9.999999e-06
50860000,0.9806447,0.38571428571428573,143.05714285714285,0.6304852,0.38571428571428573,0.0027968134,0.078102194,9.999998e-06
50870000,0.98067117,0.5131578947368421,129.3684210526316,0.63107187,0.5,0.001973542,0.077500835,1e-05
50880000,0.9804924,0.5064935064935064,128.96103896103895,0.6737049,0.5064935064935064,0.0034076795,0.08029557,9.999999e-06
50890000,0.98045367,0.4657534246575342,136.58904109589042,0.67728996,0.4794520547945205,0.0024905517,0.078473866,9.999999e-06
50900000,0.98009044,0.5,135.06756756756758,0.694742,0.5,0.0025891422,0.07459859,9.999999e-06
50910000,0.98014694,0.5,137.66666666666666,0.7098717,0.5,0.0017168806,0.08043039,9.999999e-06
50920000,0.98009586,0.4722222222222222,137.47222222222223,0.7019841,0.4722222222222222,0.0019854535,0.07565262,9.999999e-06
50930000,0.9803269,0.43661971830985913,139.73239436619718,0.7053963,0.4225352112676056,0.0038465597,0.07728523,9.999999e-06
50940000,0.9802981,0.4473684210526316,131.57894736842104,0.7026479,0.4605263157894737,0.0051699476,0.07908483,9.999998e-06
50950000,0.98043424,0.38666666666666666,131.76,0.69667464,0.38666666666666666,0.00773321,0.08195377,9.999998e-06
50960000,0.9803758,0.4861111111111111,136.34722222222223,0.69717777,0.4861111111111111,0.0026657311,0.07728357,9.999999e-06
50970000,0.9801737,0.4864864864864865,136.05405405405406,0.7115955,0.4864864864864865,0.001967654,0.07245173,9.999998e-06
50980000,0.98007035,0.5131578947368421,128.78947368421052,0.738097,0.5131578947368421,0.002146239,0.07481438,1e-05
50990000,0.98013616,0.4794520547945205,135.9041095890411,0.7149945,0.4657534246575342,0.0018367006,0.0790698,9.999999e-06
51000000,0.9800956,0.4444444444444444,137.94444444444446,0.69703037,0.4583333333333333,0.00243105,0.07791159,9.999999e-06
51010000,0.9798811,0.44594594594594594,134.98648648648648,0.67293006,0.44594594594594594,0.0036903853,0.0795919,9.999999e-06
51020000,0.97971064,0.3918918918918919,134.1216216216216,0.6344657,0.3783783783783784,0.0038165865,0.07268818,9.999999e-06
51030000,0.9797198,0.4027777777777778,138.38888888888889,0.5999553,0.4166666666666667,0.0040664603,0.07388656,9.999998e-06
51040000,0.9796226,0.4722222222222222,137.25,0.6364013,0.4722222222222222,0.002530958,0.07521673,1e-05
51050000,0.97953415,0.44285714285714284,143.32857142857142,0.63946414,0.44285714285714284,0.002198484,0.07670805,1e-05
51060000,0.97927356,0.52,132.02666666666667,0.65918994,0.52,0.0015159154,0.07645131,9.999998e-06
51070000,0.97898805,0.4861111111111111,136.375,0.6499377,0.4861111111111111,0.002059745,0.076035365,9.999999e-06
51080000,0.9789332,0.49295774647887325,139.88732394366198,0.6575935,0.4788732394366197,0.0013485757,0.07924388,9.999998e-06
51090000,0.97910106,0.4868421052631579,130.30263157894737,0.6344015,0.4868421052631579,0.0020643012,0.08003411,9.999998e-06
51100000,0.97917193,0.5135135135135135,133.7972972972973,0.66433257,0.527027027027027,0.0017269292,0.07402154,1e-05
51110000,0.97924745,0.5,138.38888888888889,0.67532253,0.4861111111111111,0.0017194672,0.06946489,1e-05
51120000,0.97947097,0.4507042253521127,141.08450704225353,0.642013,0.4647887323943662,0.004308083,0.074461766,9.999998e-06
51130000,0.9793357,0.44594594594594594,132.6216216216216,0.68901956,0.44594594594594594,0.003058229,0.07693361,1e-05
51140000,0.97920716,0.5324675324675324,130.53246753246754,0.6864763,0.5324675324675324,0.0023222822,0.07831953,9.999998e-06
51150000,0.97920156,0.4931506849315068,134.83561643835617,0.70541656,0.4931506849315068,0.0020263297,0.07107922,9.999999e-06
51160000,0.97937334,0.37681159420289856,144.7536231884058,0.6921751,0.37681159420289856,0.0031866906,0.08000792,1e-05
51170000,0.9794259,0.49295774647887325,138.57746478873239,0.6494361,0.49295774647887325,0.0030460502,0.07504451,9.999998e-06
51180000,0.9794674,0.48,132.49333333333334,0.6345304,0.48,0.0018637286,0.07393228,9.999998e-06
51190000,0.97935814,0.5131578947368421,130.1184210526316,0.59618044,0.5,0.0013378962,0.07558252,9.999998e-06
51200000,0.97928953,0.4583333333333333,140.09722222222223,0.5960744,0.4722222222222222,0.0016633051,0.07071447,9.999998e-06
51210000,0.97940016,0.5540540540540541,133.0810810810811,0.59869576,0.5540540540540541,0.0014028839,0.07623562,9.999999e-06
51220000,0.9795667,0.4722222222222222,138.38888888888889,0.61169326,0.4722222222222222,0.0014580188,0.07159077,9.999998e-06
51230000,0.9792925,0.4805194805194805,129.85714285714286,0.64145935,0.4805194805194805,0.0018672835,0.07675406,9.999998e-06
51240000,0.97908485,0.5333333333333333,132.06666666666666,0.6662344,0.5333333333333333,0.0017389407,0.07501891,9.999999e-06
51250000,0.97906214,0.5135135135135135,134.04054054054055,0.68888605,0.5135135135135135,0.002360083,0.07854578,9.999999e-06
51260000,0.97911745,0.4520547945205479,134.42465753424656,0.6872044,0.4383561643835616,0.003327013,0.07734756,9.999998e-06
51270000,0.9787694,0.5068493150684932,137.27397260273972,0.68599594,0.5205479452054794,0.002259004,0.07783261,9.999999e-06
51280000,0.9787396,0.4444444444444444,136.81944444444446,0.66802466,0.4444444444444444,0.0032887447,0.073763,9.999999e-06
51290000,0.9786618,0.5135135135135135,134.8783783783784,0.67311704,0.5135135135135135,0.0019174654,0.075488046,9.999998e-06
51300000,0.97840756,0.4868421052631579,130.71052631578948,0.6723764,0.4868421052631579,0.0025974622,0.08134398,9.999999e-06
51310000,0.9781852,0.5205479452054794,135.05479452054794,0.6472665,0.5068493150684932,0.0015239472,0.0740037,9.999998e-06
51320000,0.9779647,0.47297297297297297,134.3783783783784,0.5980787,0.47297297297297297,0.0018316176,0.07356526,9.999998e-06
51330000,0.9776937,0.48,131.57333333333332,0.6025991,0.5066666666666667,0.0045480486,0.07319152,9.999999e-06
51340000,0.97739756,0.5263157894736842,130.6315789473684,0.5941761,0.5,0.004736028,0.07652232,9.999998e-06
51350000,0.9770519,0.527027027027027,134.7027027027027,0.6523216,0.527027027027027,0.0016809648,0.08044663,9.999999e-06
51360000,0.97729033,0.4931506849315068,137.6164383561644,0.6669918,0.5068493150684932,0.0019360419,0.076048285,9.999999e-06
51370000,0.97712857,0.4931506849315068,133.3972602739726,0.64748126,0.4794520547945205,0.0023889462,0.08136533,9.999998e-06
51380000,0.9767972,0.43243243243243246,135.32432432432432,0.7208717,0.43243243243243246,0.0031896327,0.06976035,1e-05
51390000,0.97693425,0.4864864864864865,134.1891891891892,0.7339284,0.5,0.0024513244,0.071499005,9.999999e-06
51400000,0.9767865,0.49333333333333335,132.05333333333334,0.7062686,0.49333333333333335,0.0015086042,0.07711065,9.999999e-06
51410000,0.97658867,0.5,130.0,0.72308016,0.5,0.0039049936,0.07505214,9.999998e-06
51420000,0.9764936,0.48,132.13333333333333,0.7305571,0.48,0.0015828051,0.07026657,9.999999e-06
51430000,0.97654504,0.4305555555555556,138.76388888888889,0.68406785,0.4305555555555556,0.0031990106,0.07600577,9.999998e-06
51440000,0.97683287,0.5657894736842105,130.53947368421052,0.68956816,0.5657894736842105,0.0017592611,0.07097577,9.999999e-06
51450000,0.97689694,0.4722222222222222,137.36111111111111,0.6587599,0.4583333333333333,0.0020715098,0.07907256,9.999998e-06
51460000,0.9766369,0.4794520547945205,137.6986301369863,0.6915972,0.4931506849315068,0.0035751297,0.0777457,9.999999e-06
51470000,0.9764559,0.4935064935064935,129.19480519480518,0.6774719,0.4935064935064935,0.0017454997,0.074727565,1e-05
51480000,0.9759752,0.45714285714285713,141.42857142857142,0.6680796,0.45714285714285713,0.0011217362,0.074577704,1e-05
51490000,0.9758459,0.4444444444444444,137.36111111111111,0.6383377,0.4444444444444444,0.0033747903,0.07672159,9.999999e-06
51500000,0.97596484,0.4931506849315068,136.0958904109589,0.60138917,0.4931506849315068,0.0024066558,0.079265065,9.999999e-06
51510000,0.97569954,0.5263157894736842,131.85526315789474,0.6300878,0.52,0.0018876584,0.06964275,9.999998e-06
51520000,0.97567695,0.47297297297297297,132.0,0.67044276,0.48,0.003199078,0.07808727,9.999999e-06
51530000,0.9753814,0.4533333333333333,133.09333333333333,0.6946366,0.4533333333333333,0.005556034,0.07649806,9.999999e-06
51540000,0.9753019,0.4722222222222222,136.47222222222223,0.67008084,0.4722222222222222,0.0022622242,0.07863865,9.999998e-06
51550000,0.97515935,0.44871794871794873,128.60256410256412,0.66041005,0.44871794871794873,0.002943453,0.07328686,1e-05
51560000,0.97500694,0.5135135135135135,132.55405405405406,0.6115179,0.5,0.0013771297,0.076220855,9.999999e-06
51570000,0.9750401,0.47297297297297297,135.94594594594594,0.60185516,0.4864864864864865,0.0026154213,0.075443454,9.999998e-06
51580000,0.9752338,0.5277777777777778,137.61111111111111,0.67101955,0.5277777777777778,0.0017232307,0.075907044,9.999999e-06
51590000,0.97542214,0.43661971830985913,140.74647887323943,0.6519333,0.43661971830985913,0.0021653888,0.08044373,9.999998e-06
51600000,0.97526157,0.5405405405405406,133.74324324324326,0.70001906,0.5405405405405406,0.0023164526,0.08454493,1e-05
51610000,0.97490615,0.4666666666666667,132.45333333333335,0.6787319,0.48,0.002047929,0.0717724,9.999999e-06
51620000,0.97486335,0.4861111111111111,136.09722222222223,0.6900282,0.4722222222222222,0.0036194175,0.07841187,9.999999e-06
51630000,0.9747563,0.42857142857142855,141.45714285714286,0.6510045,0.4142857142857143,0.0031382244,0.065761514,9.999998e-06
51640000,0.9744996,0.4666666666666667,133.38666666666666,0.70929545,0.48,0.0018680292,0.07766248,9.999999e-06
51650000,0.9742315,0.49333333333333335,131.30666666666667,0.7139355,0.49333333333333335,0.001968939,0.079013236,9.999998e-06
51660000,0.97422546,0.4722222222222222,137.81944444444446,0.70354813,0.4583333333333333,0.0018073465,0.07731378,9.999999e-06
51670000,0.97417474,0.52,134.76,0.7422219,0.5333333333333333,0.002623945,0.07586108,1e-05
51680000,0.97419214,0.4657534246575342,135.57534246575344,0.70694494,0.4657534246575342,0.001705806,0.07912938,9.999998e-06
51690000,0.9739507,0.5,140.0857142857143,0.71805114,0.5,0.0015774405,0.07677212,9.999999e-06
51700000,0.9736067,0.5,130.1184210526316,0.7167088,0.4868421052631579,0.0022622747,0.075010136,9.999998e-06
51710000,0.97325355,0.4931506849315068,136.68493150684932,0.7308161,0.5068493150684932,0.0028909117,0.07449716,1e-05
51720000,0.97362804,0.5263157894736842,132.4078947368421,0.72839594,0.5263157894736842,0.0014370682,0.0675003,1e-05
51730000,0.9736319,0.5068493150684932,134.27397260273972,0.6854632,0.4931506849315068,0.0014898123,0.07509722,9.999999e-06
51740000,0.97365105,0.4305555555555556,137.38888888888889,0.68647796,0.4305555555555556,0.0031648555,0.07400528,9.999998e-06
51750000,0.97354317,0.4444444444444444,138.18055555555554,0.67727065,0.4444444444444444,0.0027751646,0.0796833,9.999999e-06
51760000,0.9735002,0.5384615384615384,127.83333333333333,0.6846167,0.5512820512820513,0.0018757447,0.07487962,1e-05
51770000,0.97340184,0.5,135.24324324324326,0.6907963,0.5,0.001974219,0.07295561,9.999998e-06
51780000,0.9733711,0.5,133.93243243243242,0.6790448,0.4864864864864865,0.0017494342,0.074991085,9.999998e-06
51790000,0.9735514,0.4657534246575342,135.15068493150685,0.7150326,0.4794520547945205,0.0013617785,0.07292792,9.999999e-06
51800000,0.97362465,0.5064935064935064,128.92207792207793,0.6898286,0.5064935064935064,0.0021776417,0.07598303,9.999999e-06
51810000,0.97358245,0.4666666666666667,131.09333333333333,0.6371209,0.4533333333333333,0.0019966997,0.077143975,1e-05
51820000,0.973403,0.4931506849315068,136.17808219178082,0.6838869,0.4931506849315068,0.0016112493,0.07524855,9.999999e-06
51830000,0.97323215,0.43661971830985913,141.01408450704224,0.69021404,0.4507042253521127,0.002710707,0.08189814,9.999999e-06
51840000,0.9730802,0.4594594594594595,133.6891891891892,0.70756525,0.4594594594594595,0.0019604391,0.076916896,9.999999e-06
51850000,0.97294635,0.5263157894736842,130.93421052631578,0.71797925,0.5263157894736842,0.0038353924,0.072575554,9.999998e-06
51860000,0.9728537,0.4931506849315068,134.53424657534248,0.6808948,0.4794520547945205,0.0020860932,0.070858,9.999999e-06
51870000,0.9728181,0.5135135135135135,134.27027027027026,0.6957772,0.527027027027027,0.0037428301,0.078634195,9.999998e-06
51880000,0.9726663,0.4666666666666667,132.98666666666668,0.6814066,0.4533333333333333,0.003272316,0.06994891,9.999998e-06
51890000,0.972704,0.43243243243243246,133.54054054054055,0.6801649,0.43243243243243246,0.0050398675,0.08047616,9.999999e-06
51900000,0.9726653,0.48,132.52,0.63779765,0.49333333333333335,0.0020943305,0.070189096,9.999998e-06
51910000,0.972632,0.4861111111111111,138.5,0.6550744,0.4861111111111111,0.002144543,0.06785868,9.999998e-06
51920000,0.97273654,0.5405405405405406,134.78378378378378,0.6767048,0.5405405405405406,0.002127579,0.07819245,1e-05
51930000,0.9728867,0.4864864864864865,132.52702702702703,0.67252463,0.4864864864864865,0.0016424627,0.08376048,1e-05
51940000,0.97281563,0.4583333333333333,140.41666666666666,0.67614526,0.4583333333333333,0.0045940643,0.074219026,9.999999e-06
51950000,0.9727099,0.4935064935064935,126.6103896103896,0.7140977,0.4805194805194805,0.0034852575,0.076912135,9.999999e-06
51960000,0.9726544,0.5405405405405406,136.55405405405406,0.7616664,0.5540540540540541,0.0013179342,0.07858311,9.999998e-06
51970000,0.9724647,0.4794520547945205,136.26027397260273,0.7246917,0.4722222222222222,0.0032593736,0.0785892,9.999999e-06
51980000,0.97223806,0.5,131.97297297297297,0.755261,0.5066666666666667,0.002240385,0.08188575,9.999999e-06
51990000,0.9719549,0.4864864864864865,136.02702702702703,0.7321003,0.4794520547945205,0.0020301207,0.080745384,9.999998e-06
52000000,0.97191197,0.43478260869565216,142.7391304347826,0.72077376,0.44285714285714284,0.0028238732,0.07532284,9.999999e-06
52010000,0.9719407,0.49333333333333335,131.98666666666668,0.7087168,0.48,0.004521266,0.07790237,9.999998e-06
52020000,0.9719486,0.4057971014492754,144.8840579710145,0.66672224,0.42028985507246375,0.0029185829,0.08051917,1e-05
52030000,0.97166646,0.4666666666666667,130.77333333333334,0.7146124,0.4533333333333333,0.005294077,0.08379919,9.999999e-06
52040000,0.97133946,0.4675324675324675,130.32467532467533,0.71452266,0.4805194805194805,0.0056777713,0.0712277,9.999999e-06
52050000,0.97099245,0.4722222222222222,138.41666666666666,0.71925366,0.4722222222222222,0.0022046415,0.077367395,9.999999e-06
52060000,0.9709655,0.4057971014492754,142.768115942029,0.72245866,0.4057971014492754,0.0031094481,0.079480074,9.999998e-06
52070000,0.9707704,0.4722222222222222,138.93055555555554,0.74267113,0.4583333333333333,0.0026857622,0.084297694,9.999999e-06
52080000,0.97076714,0.43661971830985913,138.08450704225353,0.7175985,0.4507042253521127,0.0023782616,0.07899875,9.999998e-06
52090000,0.9705409,0.5384615384615384,127.24358974358974,0.7435959,0.5256410256410257,0.0027677715,0.07650444,9.999998e-06
52100000,0.97039455,0.4657534246575342,136.87671232876713,0.7163584,0.4794520547945205,0.0028005366,0.07448546,9.999999e-06
52110000,0.9704347,0.5,132.52702702702703,0.73078597,0.5,0.0038810575,0.07481782,9.999999e-06
52120000,0.9704132,0.4166666666666667,139.26388888888889,0.7201184,0.4166666666666667,0.003409476,0.0689289,9.999999e-06
52130000,0.9702337,0.43661971830985913,138.81690140845072,0.7033544,0.4225352112676056,0.004431657,0.07377968,9.999999e-06
52140000,0.9700892,0.5138888888888888,137.59722222222223,0.7415697,0.5277777777777778,0.0014486329,0.0770264,9.999998e-06
52150000,0.9699727,0.5135135135135135,135.6216216216216,0.7494824,0.5135135135135135,0.0015308358,0.07932716,9.999998e-06
52160000,0.97009206,0.44594594594594594,133.09459459459458,0.68203783,0.44594594594594594,0.0020038725,0.07805084,1e-05
52170000,0.96986854,0.4857142857142857,141.71428571428572,0.68389463,0.4714285714285714,0.0015234345,0.074026346,9.999999e-06
52180000,0.9694525,0.4647887323943662,139.42253521126761,0.70253205,0.4647887323943662,0.0016323753,0.07707266,9.999998e-06
52190000,0.96919835,0.5342465753424658,138.2876712328767,0.7427067,0.547945205479452,0.001438866,0.07262949,9.999998e-06
52200000,0.9692348,0.4788732394366197,138.16901408450704,0.74097306,0.4647887323943662,0.0032086724,0.072918214,9.999998e-06
52210000,0.9691564,0.5131578947368421,130.92105263157896,0.7623091,0.5263157894736842,0.0031745215,0.075700074,9.999999e-06
52220000,0.9691356,0.4722222222222222,136.97222222222223,0.67747885,0.4583333333333333,0.0024956982,0.07690137,9.999999e-06
52230000,0.9690883,0.4507042253521127,142.2112676056338,0.68218553,0.4647887323943662,0.0015394547,0.07165945,9.999999e-06
52240000,0.9692435,0.5277777777777778,137.125,0.6786894,0.5277777777777778,0.0017362224,0.07768361,1e-05
52250000,0.96952206,0.4657534246575342,134.2876712328767,0.699622,0.4657534246575342,0.0032471877,0.07860815,9.999998e-06
52260000,0.96955806,0.4675324675324675,130.28571428571428,0.7006677,0.4675324675324675,0.002673584,0.077119604,9.999999e-06
52270000,0.9696578,0.49333333333333335,131.88,0.68683356,0.49333333333333335,0.0039673084,0.06962282,9.999999e-06
52280000,0.96962416,0.5342465753424658,135.5205479452055,0.6946882,0.5342465753424658,0.0017647354,0.07777053,9.999999e-06
52290000,0.9695345,0.5068493150684932,136.87671232876713,0.7239984,0.5068493150684932,0.0025174457,0.08059027,9.999998e-06
