Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
2070000,1.4192258,0.0009999999776482583,249.0,-0.05118506,0.0009999999776482583
2080000,1.4192258,0.0029999999329447745,249.0,-0.014674795,0.0024999999441206455
2090000,1.4192259,0.0019999999552965165,249.0,-0.051272232,0.0024999999441206455
2100000,1.4192258,0.05699999872595072,249.0,-0.05589176,0.0
2110000,1.4192258,0.0472499989438802,249.0,-0.025053073,0.10424998700618744
2120000,1.4192258,0.0014999999664723873,249.0,-0.018492706,0.0014999999664723873
2130000,1.4192258,0.0009999999776482583,249.0,-0.055600442,0.0009999999776482583
2140000,1.4192258,0.0014999999664723873,249.0,-0.024057765,0.0014999999664723873
2150000,1.4192258,0.0,249.0,-0.041711036,0.0
2160000,1.4192258,0.0014634146014364754,249.0,-0.05230496,0.0014999999664723873
2170000,1.4192258,0.08230769046797203,249.0,0.005250742,0.08024999042972922
2180000,1.4192258,0.0009999999776482583,249.0,-0.03635005,0.0009999999776482583
2190000,1.4192258,0.0004999999888241291,249.0,-0.041616697,0.0
2200000,1.4192258,0.0014999999664723873,249.0,-0.0457784,0.0019999999552965165
2210000,1.4192258,0.0009999999776482583,249.0,-0.03332141,0.0009999999776482583
2220000,1.4192258,0.0004999999888241291,249.0,-0.038650535,0.0004999999888241291
2230000,1.4192258,0.028249999368563296,249.0,-0.044220813,0.02824999736621976
2240000,1.4192258,0.0009999999776482583,249.0,-0.056611605,0.0009999999776482583
2250000,1.4192259,0.0,249.0,-0.031453993,0.0
2260000,1.4193546,0.004249999905005098,249.0,-0.048513807,0.004249999858438968
2270000,1.4194566,0.0009999999776482583,249.0,-0.030595314,0.0004999999888241291
2280000,1.4194566,0.0004999999888241291,249.0,-0.042810164,0.0009999999776482583
2290000,1.4194566,0.053999998793005946,249.0,-0.04898406,0.0019999999552965165
2300000,1.4194566,0.0009999999776482583,249.0,-0.029716272,0.05299999210983515
2310000,1.4194566,0.03474999922327697,249.0,-0.02516236,0.03474999666213989
2320000,1.4194566,0.03474999922327697,249.0,-0.04262669,0.03474999712780118
2330000,1.4194566,0.0017499999608844518,249.0,-0.029038245,0.0017499999608844518
2340000,1.4194566,0.0009999999776482583,249.0,-0.030274797,0.0009999999776482583
2350000,1.4194566,0.040499999094754456,249.0,-0.03341215,0.03999999538064003
2360000,1.4194566,0.00824999981559813,249.0,-0.036630444,0.00825000023469329
2370000,1.4194566,0.0014999999664723873,249.0,-0.03750317,0.0019999999552965165
2380000,1.4194566,0.05824999869801104,249.0,-0.021270517,0.058249992597848174
2390000,1.4194566,0.023749999469146132,249.0,-0.021078069,0.023749998677521943
2400000,1.4194566,0.0,249.0,-0.028366545,0.0
2410000,1.4194566,0.0009999999776482583,249.0,-0.010296716,0.0009999999776482583
2420000,1.4194566,0.0009999999776482583,249.0,-0.014900649,0.0004999999888241291
2430000,1.4194567,0.0004999999888241291,249.0,-0.011759329,0.0009999999776482583
2440000,1.4194566,0.026249999413266778,249.0,-0.043127216,0.02624999787658453
2450000,1.4194566,0.0009999999776482583,249.0,-0.038043767,0.0009999999776482583
2460000,1.419458,0.0,249.0,-0.03784177,0.0
2470000,1.4199282,0.0007499999832361936,249.0,-0.0171848,0.0007499999832361936
2480000,1.4199282,0.0,249.0,-0.013908716,0.0
2490000,1.4199282,0.0004999999888241291,249.0,-0.030959588,0.0004999999888241291
2500000,1.4199282,0.0014999999664723873,249.0,-0.0018875502,0.0014999999664723873
2510000,1.4199282,0.0019999999552965165,249.0,-0.022765279,0.0019999999552965165
2520000,1.4199282,0.0009999999776482583,249.0,-0.0073692193,0.0009999999776482583
2530000,1.4199282,0.0004999999888241291,249.0,0.0066149347,0.0004999999888241291
2540000,1.4199282,0.006749999849125743,249.0,-0.042368747,0.006750000268220901
2550000,1.4199282,0.0027499999385327102,249.0,0.0045049163,0.0027499999385327102
2560000,1.4199282,0.0004999999888241291,249.0,0.0098353755,0.0004999999888241291
2570000,1.4199282,0.0004999999888241291,249.0,-0.01978724,0.0004999999888241291
2580000,1.4199282,0.05749999871477485,249.0,-0.003748276,0.05749999284744263
2590000,1.4199282,0.0009999999776482583,249.0,0.0022120387,0.0009999999776482583
2600000,1.4199283,0.0014999999664723873,249.0,-0.0008292884,0.0014999999664723873
2610000,1.4199283,0.031999999284744264,249.0,0.014242681,0.031999993789941075
2620000,1.4199283,0.0004999999888241291,249.0,-0.008620664,0.0
2630000,1.4199282,0.047499998938292265,249.0,0.015321138,0.024249998666346074
2640000,1.4199282,0.05049999887123704,249.0,-0.014856657,0.07424999177455902
2650000,1.4199282,0.0014999999664723873,249.0,-0.0067246137,0.0014999999664723873
2660000,1.4199282,0.02849999936297536,249.0,-0.009015772,0.02849999666213989
2670000,1.4201803,0.0004999999888241291,249.0,0.0068694563,0.0004999999888241291
2680000,1.4203814,0.04224999905563891,249.0,-0.0043439507,0.04224999593570829
2690000,1.4203814,0.0,249.0,0.025927246,0.0
2700000,1.4203814,0.0,249.0,0.018910693,0.0
2710000,1.4203814,0.0019999999552965165,249.0,-0.00014771595,0.0019999999552965165
2720000,1.4203814,0.05707316945602254,249.0,-0.019825695,0.0584999923594296
2730000,1.4203813,0.0,249.0,0.031551857,0.0
2740000,1.4203814,0.0010256410027161622,249.0,-0.01067386,0.0009999999776482583
2750000,1.4203814,0.052999998815357684,249.0,0.026847238,0.05299999713897705
2760000,1.4203814,0.0004999999888241291,249.0,-0.009571326,0.0004999999888241291
2770000,1.4203814,0.045999998971819875,249.0,0.001434404,0.04599999487400055
2780000,1.4203814,0.047499998938292265,249.0,0.0035097972,0.04749999484047294
2790000,1.4203813,0.059499998670071365,249.0,-0.010734135,0.05949999094009399
2800000,1.4203814,0.05324999880976975,249.0,0.023402516,0.05324999187141657
2810000,1.4203814,0.00024999999441206456,249.0,0.010428627,0.00024999999441206456
2820000,1.4203814,0.06149999862536788,249.0,0.0011057854,0.06149998903274536
2830000,1.4203814,0.1149999974295497,249.0,0.012558386,0.11499998662620783
2840000,1.4203814,0.0592499986756593,249.0,-0.023519758,0.05924999713897705
2850000,1.4203814,0.054249998787418006,249.0,0.004171774,0.05424999138340354
2860000,1.4203814,0.05324999880976975,249.0,0.0075146863,0.05324999140575528
2870000,1.4203924,0.0004999999888241291,249.0,-0.018922526,0.0004999999888241291
2880000,1.4206293,0.0004999999888241291,249.0,0.018722238,0.0004999999888241291
2890000,1.4206293,0.0634999985806644,249.0,-0.015488803,0.06349999401718379
2900000,1.4206293,0.04849999891594052,249.0,0.048499435,0.048499992955476044
2910000,1.4206293,0.0014999999664723873,249.0,-0.0033549548,0.0014999999664723873
2920000,1.4206293,0.08324999813921749,249.0,0.040992368,0.0832499921321869
2930000,1.4206293,0.0004999999888241291,249.0,-0.00845846,0.0004999999888241291
2940000,1.4206293,0.007249999837949872,249.0,0.02072381,0.007250000257045031
2950000,1.4206293,0.0004878048671454918,249.0,-0.003800163,0.0004999999888241291
2960000,1.4206293,0.06846153693130383,249.0,0.02576158,0.06674999082461
2970000,1.4206291,0.0014999999664723873,249.0,0.022931987,0.0014999999664723873
2980000,1.4206293,0.0009999999776482583,249.0,0.018416757,0.0009999999776482583
2990000,1.4206293,0.0,249.0,0.008153074,0.0
3000000,1.4206293,0.023249999480322005,249.0,0.0069574667,0.02324999710544944
3010000,1.4206293,0.0,249.0,0.0031257812,0.0
3020000,1.4206293,0.0004999999888241291,249.0,0.010755848,0.0004999999888241291
3030000,1.4206293,0.0,249.0,0.031514347,0.0
3040000,1.4206293,0.02524999943561852,249.0,0.004963429,0.025249997386708856
3050000,1.4206291,0.0009999999776482583,249.0,0.017500278,0.0009999999776482583
3060000,1.4206293,0.06024390163763267,247.8048780487805,0.022088002,0.061500001419335606
3070000,1.4206293,0.02333333281179269,249.0,0.023432892,0.022999997669830918
3080000,1.4207827,0.0009999999776482583,249.0,0.027258892,0.0009999999776482583
3090000,1.4209173,0.004999999888241291,249.0,0.023300365,0.005000000074505806
3100000,1.4209172,0.0,249.0,0.0042365314,0.0
3110000,1.4209173,0.0009999999776482583,249.0,0.025376309,0.0009999999776482583
3120000,1.4209173,0.0,249.0,0.022015277,0.0
3130000,1.4209173,0.025999999418854714,249.0,0.024311483,0.025999998953193427
3140000,1.4209173,0.06853658437910604,246.9512195121951,0.048724156,0.06853658051752462
3150000,1.4209173,0.06074999864213169,249.0,-0.0031598676,0.06074999710544944
3160000,1.4209173,0.04824999892152846,249.0,0.026162783,0.04824999319389463
3170000,1.4209173,0.03599999919533729,249.0,0.019759575,0.035999995470046994
3180000,1.4209173,0.0009999999776482583,249.0,0.0096434085,0.0009999999776482583
3190000,1.4209173,0.020249999547377228,249.0,0.020239772,0.020249997545033694
3200000,1.4209173,0.06874999846331775,249.0,0.034595042,0.06874999441206456
3210000,1.4209173,0.02924999934621155,249.0,0.015000323,0.02924999687820673
3220000,1.4209173,0.0,249.0,-0.00080631935,0.0
3230000,1.4209173,0.020249999547377228,249.0,0.01066141,0.020249997451901435
3240000,1.4209173,0.03499999921768904,249.0,0.018866703,0.03499999437481165
3250000,1.4209173,0.0,249.0,0.008008442,0.0
3260000,1.4209173,0.0004999999888241291,249.0,0.00666724,0.0004999999888241291
3270000,1.4209173,0.0034999999217689036,249.0,-0.00838404,0.0034999999217689036
3280000,1.4209758,0.0004999999888241291,249.0,-0.00035575853,0.0004999999888241291
3290000,1.4217384,0.04624999896623194,249.0,0.019246232,0.04624999305233359
3300000,1.4217384,0.03999999910593033,249.0,0.041417055,0.0004999999888241291
3310000,1.4217384,-0.02450000001117587,247.225,0.04711411,0.014999995101243257
3320000,1.4217384,0.02949999934062362,249.0,0.034567256,0.029499995708465575
3330000,1.4217384,0.0009999999776482583,249.0,0.038393438,0.0009999999776482583
3340000,1.4217384,0.0004999999888241291,249.0,-0.0021056526,0.0004999999888241291
3350000,1.4217384,0.0004999999888241291,249.0,0.03095853,0.0004999999888241291
3360000,1.4217384,0.0009999999776482583,249.0,0.02864728,0.0009999999776482583
3370000,1.4217385,0.0,249.0,0.041385658,0.0
3380000,1.4217385,0.035249999212101105,249.0,0.018039247,0.035249996650964024
3390000,1.4217384,0.04999999888241291,249.0,0.05075165,0.04999999543651938
3400000,1.4217384,0.0009999999776482583,249.0,0.012760006,0.0009999999776482583
3410000,1.4217384,0.0004999999888241291,249.0,0.012683034,0.0004999999888241291
3420000,1.4217384,0.015499999653548003,249.0,0.02455594,0.015499998070299625
3430000,1.4217384,0.0009999999776482583,249.0,0.014407417,0.0009999999776482583
3440000,1.4217385,0.0004999999888241291,249.0,0.013171157,0.0004999999888241291
3450000,1.4217384,0.0034999999217689036,249.0,-2.7349592e-05,0.003500000014901161
3460000,1.4217384,0.0014999999664723873,249.0,0.016202567,0.0009999999776482583
3470000,1.4217384,0.06599999852478504,249.0,0.066743016,0.06649999278597533
3480000,1.4217384,0.0004999999888241291,249.0,-0.027660852,0.0004999999888241291
3490000,1.4221653,0.0014999999664723873,249.0,0.021929365,0.0014999999664723873
3500000,1.422444,0.03774999915622175,249.0,0.04233425,0.03774999678134918
3510000,1.422444,0.0004999999888241291,249.0,-0.023488643,0.0004999999888241291
3520000,1.422444,0.0004999999888241291,249.0,0.029570166,0.0004999999888241291
3530000,1.422444,0.0004999999888241291,249.0,0.00945913,0.0004999999888241291
3540000,1.422444,0.0009999999776482583,249.0,-0.0005733877,0.0004999999888241291
3550000,1.422444,0.04274999904446304,249.0,0.03407952,0.04324999498203397
3560000,1.422444,0.0,249.0,0.02951411,0.0
3570000,1.422444,0.023749999469146132,249.0,0.01021602,0.023749998211860655
3580000,1.422444,0.0009999999776482583,249.0,0.02234013,0.0009999999776482583
